id,item_id,store_id,state_id,date,policy,forecast_model,actual_demand,selected_forecast,forecast_naive,forecast_ma28,forecast_lightgbm,forecast_lightgbm_tuned,on_hand_inventory,inventory_position,reorder_point,order_quantity,fulfilled_demand,lost_sales,stockout_flag,holding_cost,ordering_cost,stockout_cost,total_daily_cost,scenario,lead_time,service_level_target
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-16,moving_average_rop,Moving Average 28,28.0,18.571428571428573,27.0,18.821428571428573,21.09177909763056,20.404849960281457,125.0,125.0,75.94520591158269,0,28.0,0.0,0,1.725,0.0,0.0,1.725,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-17,moving_average_rop,Moving Average 28,26.0,18.607142857142858,41.0,19.785714285714285,19.121795190707434,18.004224636927784,99.0,99.0,76.13256576425327,0,26.0,0.0,0,1.3662,0.0,0.0,1.3662,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-18,moving_average_rop,Moving Average 28,13.0,18.071428571428573,14.0,19.821428571428573,13.663849638831612,13.304251089098688,86.0,86.0,72.36762507297036,0,13.0,0.0,0,1.1868,0.0,0.0,1.1868,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-19,moving_average_rop,Moving Average 28,17.0,18.035714285714285,18.0,20.178571428571427,12.979849466902024,12.72972973969829,69.0,69.0,72.30619932617688,130,17.0,0.0,0,0.9522,5.0,0.0,5.9522,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-20,moving_average_rop,Moving Average 28,16.0,18.0,19.0,20.357142857142858,13.316698489666454,13.481027140701196,53.0,183.0,72.20424839887676,0,16.0,0.0,0,0.7314,0.0,0.0,0.7314,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-21,moving_average_rop,Moving Average 28,12.0,17.892857142857142,20.0,20.321428571428573,13.639010938774582,13.924442048161056,41.0,171.0,71.89624037048819,0,12.0,0.0,0,0.5658,0.0,0.0,0.5658,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-22,moving_average_rop,Moving Average 28,16.0,17.607142857142858,10.0,20.142857142857142,13.895914200160806,13.02698893799335,155.0,155.0,71.17879959695549,0,16.0,0.0,0,2.139,0.0,0.0,2.139,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-23,moving_average_rop,Moving Average 28,13.0,17.821428571428573,15.0,19.25,19.62168488901992,19.621419785860272,142.0,142.0,71.53828844320708,0,13.0,0.0,0,1.9596,0.0,0.0,1.9596,short_lead_time,3,0.9
FOODS_3_491_WI_1_validation,FOODS_3_491,WI_1,WI,2016-04-24,moving_average_rop,Moving Average 28,36.0,17.75,23.0,19.321428571428573,20.39201807725375,20.184847133567583,106.0,106.0,71.40028745701109,0,36.0,0.0,0,1.4628,0.0,0.0,1.4628,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-03-28,moving_average_rop,Moving Average 28,16.0,15.75,12.0,11.214285714285714,11.075015349952633,10.98106053822978,151.0,151.0,56.304383260216845,0,16.0,0.0,0,2.5368,0.0,0.0,2.5368,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-03-29,moving_average_rop,Moving Average 28,12.0,15.892857142857142,15.0,11.357142857142858,10.99786718200052,11.331061408151491,139.0,139.0,56.58490478391256,0,12.0,0.0,0,2.3352,0.0,0.0,2.3352,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-03-30,moving_average_rop,Moving Average 28,9.0,15.785714285714286,18.0,11.607142857142858,12.488498836470404,11.763524984381297,130.0,130.0,56.406125995653,0,9.0,0.0,0,2.184,0.0,0.0,2.184,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-03-31,moving_average_rop,Moving Average 28,18.0,15.464285714285714,15.0,11.928571428571429,11.617843326482303,11.945026710921526,112.0,112.0,55.819637457759335,0,18.0,0.0,0,1.8816,0.0,0.0,1.8816,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-01,moving_average_rop,Moving Average 28,25.0,15.571428571428571,15.0,12.25,12.495278634783649,12.704736442567029,87.0,87.0,56.19793223373293,0,25.0,0.0,0,1.4616,0.0,0.0,1.4616,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-02,moving_average_rop,Moving Average 28,23.0,15.928571428571429,14.0,12.535714285714286,14.77530812299434,16.503463682558223,64.0,64.0,58.05464145590508,0,23.0,0.0,0,1.0752,0.0,0.0,1.0752,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-03,moving_average_rop,Moving Average 28,19.0,16.25,11.0,12.642857142857142,14.3063622682456,15.132765265149787,45.0,45.0,59.39750938749852,129,19.0,0.0,0,0.756,5.0,0.0,5.756,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-04,moving_average_rop,Moving Average 28,16.0,16.535714285714285,12.0,12.75,12.860937605756876,12.8603308214859,29.0,158.0,60.06193239456236,0,16.0,0.0,0,0.4872,0.0,0.0,0.4872,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-05,moving_average_rop,Moving Average 28,12.0,16.678571428571427,20.0,12.928571428571429,13.939953392806752,13.559425395583796,17.0,146.0,60.30686255346967,0,12.0,0.0,0,0.2856,0.0,0.0,0.2856,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-06,moving_average_rop,Moving Average 28,18.0,16.392857142857142,15.0,12.964285714285714,13.69407712109389,12.93358820984518,128.0,128.0,59.5255832120711,0,18.0,0.0,0,2.1504,0.0,0.0,2.1504,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-07,moving_average_rop,Moving Average 28,22.0,16.5,21.0,13.25,13.961208500495772,13.895886332260726,106.0,106.0,59.84984584798216,0,22.0,0.0,0,1.7808,0.0,0.0,1.7808,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-08,moving_average_rop,Moving Average 28,18.0,16.535714285714285,11.0,13.035714285714286,13.109938669464029,13.472885976999589,88.0,88.0,60.04446301988007,0,18.0,0.0,0,1.4784000000000002,0.0,0.0,1.4784000000000002,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-09,moving_average_rop,Moving Average 28,14.0,16.785714285714285,23.0,13.642857142857142,16.889086812317203,17.166718380848568,74.0,74.0,60.52657987617769,0,14.0,0.0,0,1.2432,0.0,0.0,1.2432,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-10,moving_average_rop,Moving Average 28,6.0,16.464285714285715,13.0,13.714285714285714,16.54446557160808,15.951495217023613,68.0,68.0,59.25483185522101,0,6.0,0.0,0,1.1424,0.0,0.0,1.1424,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-11,moving_average_rop,Moving Average 28,13.0,16.214285714285715,13.0,13.392857142857142,14.707771274138526,13.924432102569469,55.0,55.0,59.354140172636406,118,13.0,0.0,0,0.924,5.0,0.0,5.924,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-12,moving_average_rop,Moving Average 28,15.0,16.214285714285715,11.0,13.392857142857142,12.46807933914918,12.827887124491424,40.0,158.0,59.354140172636406,0,15.0,0.0,0,0.672,0.0,0.0,0.672,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-13,moving_average_rop,Moving Average 28,13.0,16.357142857142858,19.0,13.571428571428571,13.864873365495912,13.5566700476267,27.0,145.0,59.55640868940654,0,13.0,0.0,0,0.4536,0.0,0.0,0.4536,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-14,moving_average_rop,Moving Average 28,23.0,16.142857142857142,16.0,13.714285714285714,13.346313507417172,12.947348830265948,122.0,122.0,58.93962590530099,0,23.0,0.0,0,2.0496,0.0,0.0,2.0496,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-15,moving_average_rop,Moving Average 28,15.0,16.392857142857142,7.0,13.535714285714286,12.735449209844091,12.467262963047384,107.0,107.0,60.07534892469649,0,15.0,0.0,0,1.7976,0.0,0.0,1.7976,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-16,moving_average_rop,Moving Average 28,20.0,16.678571428571427,24.0,13.821428571428571,17.96169015953511,17.621302004893874,87.0,87.0,60.16373037970675,0,20.0,0.0,0,1.4616,0.0,0.0,1.4616,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-17,moving_average_rop,Moving Average 28,18.0,16.535714285714285,20.0,14.25,18.63751481089953,16.635009240351295,69.0,69.0,59.33872754729048,0,18.0,0.0,0,1.1592,0.0,0.0,1.1592,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-18,moving_average_rop,Moving Average 28,14.0,16.464285714285715,11.0,14.214285714285714,15.000752982644038,13.536070988522988,55.0,55.0,59.030226084650245,120,14.0,0.0,0,0.924,5.0,0.0,5.924,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-19,moving_average_rop,Moving Average 28,20.0,16.571428571428573,17.0,14.5,15.07090546216306,13.295144367727056,35.0,155.0,59.12064861058104,0,20.0,0.0,0,0.588,0.0,0.0,0.588,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-20,moving_average_rop,Moving Average 28,12.0,16.678571428571427,16.0,14.642857142857142,15.293847472269174,13.677607987061506,23.0,143.0,59.5505779713242,0,12.0,0.0,0,0.3864,0.0,0.0,0.3864,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-21,moving_average_rop,Moving Average 28,18.0,16.535714285714285,15.0,14.892857142857142,14.98503242438424,13.779903634490909,125.0,125.0,59.31995751043776,0,18.0,0.0,0,2.1,0.0,0.0,2.1,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-22,moving_average_rop,Moving Average 28,8.0,16.642857142857142,19.0,15.285714285714286,16.12171249165462,13.971062250094429,117.0,117.0,59.63635223096938,0,8.0,0.0,0,1.9656,0.0,0.0,1.9656,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-23,moving_average_rop,Moving Average 28,20.0,16.25,19.0,15.428571428571429,19.4351861445442,18.77631005154922,97.0,97.0,59.04902977526325,0,20.0,0.0,0,1.6296000000000002,0.0,0.0,1.6296000000000002,short_lead_time,3,0.9
FOODS_3_586_CA_4_validation,FOODS_3_586,CA_4,CA,2016-04-24,moving_average_rop,Moving Average 28,19.0,16.285714285714285,19.0,15.75,19.23353026420665,17.824815531754975,78.0,78.0,59.21328384946229,0,19.0,0.0,0,1.3104,0.0,0.0,1.3104,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-03-28,moving_average_rop,Moving Average 28,6.0,13.678571428571429,14.0,10.75,9.73061994478958,9.885339876737834,141.0,141.0,50.7216515034562,0,6.0,0.0,0,3.4968000000000004,0.0,0.0,3.4968000000000004,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-03-29,moving_average_rop,Moving Average 28,6.0,13.392857142857142,7.0,10.571428571428571,8.219339921576523,8.461282389357061,135.0,135.0,50.383515137864336,0,6.0,0.0,0,3.3480000000000003,0.0,0.0,3.3480000000000003,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-03-30,moving_average_rop,Moving Average 28,1.0,13.357142857142858,11.0,10.642857142857142,8.817911480381358,8.739377498099637,134.0,134.0,50.39858012662973,0,1.0,0.0,0,3.3232,0.0,0.0,3.3232,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-03-31,moving_average_rop,Moving Average 28,5.0,13.0,10.0,10.75,8.616153438232041,8.762321908770103,129.0,129.0,50.52605056300758,0,5.0,0.0,0,3.1992000000000003,0.0,0.0,3.1992000000000003,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-01,moving_average_rop,Moving Average 28,5.0,12.821428571428571,15.0,10.857142857142858,10.414969375771436,10.023984034893289,124.0,124.0,50.41098568324271,0,5.0,0.0,0,3.0752,0.0,0.0,3.0752,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-02,moving_average_rop,Moving Average 28,11.0,12.464285714285714,17.0,10.821428571428571,13.256341421550548,15.770128634765882,113.0,113.0,49.73665441751647,0,11.0,0.0,0,2.8024,0.0,0.0,2.8024,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-03,moving_average_rop,Moving Average 28,14.0,12.25,24.0,11.142857142857142,13.40871984619998,14.010200223687676,99.0,99.0,48.94720251146361,0,14.0,0.0,0,2.4552,0.0,0.0,2.4552,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-04,moving_average_rop,Moving Average 28,8.0,11.892857142857142,10.0,11.0,10.249439339985145,9.824317924409597,91.0,91.0,46.79092477965685,0,8.0,0.0,0,2.2568,0.0,0.0,2.2568,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-05,moving_average_rop,Moving Average 28,13.0,11.821428571428571,14.0,11.071428571428571,10.93251981593082,10.919433383728858,78.0,78.0,46.67008563273277,0,13.0,0.0,0,1.9344,0.0,0.0,1.9344,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-06,moving_average_rop,Moving Average 28,16.0,11.785714285714286,12.0,11.214285714285714,10.341337574274862,10.649803087611105,62.0,62.0,46.53528235918843,0,16.0,0.0,0,1.5376,0.0,0.0,1.5376,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-07,moving_average_rop,Moving Average 28,4.0,11.928571428571429,11.0,11.0,9.504927868500806,9.2916151943925,58.0,58.0,47.102919547903554,0,4.0,0.0,0,1.4384,0.0,0.0,1.4384,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-08,moving_average_rop,Moving Average 28,6.0,11.678571428571429,8.0,10.892857142857142,11.13145471540088,11.621116981410951,52.0,52.0,46.82867486504812,0,6.0,0.0,0,1.2896,0.0,0.0,1.2896,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-09,moving_average_rop,Moving Average 28,17.0,11.607142857142858,15.0,10.928571428571429,13.619761008272247,14.541840000632495,35.0,35.0,46.757212827046885,94,17.0,0.0,0,0.868,5.0,0.0,5.868,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-10,moving_average_rop,Moving Average 28,11.0,11.678571428571429,17.0,11.0,12.880352608199605,12.65370973721812,24.0,118.0,47.10399572452408,0,11.0,0.0,0,0.5952,0.0,0.0,0.5952,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-11,moving_average_rop,Moving Average 28,6.0,11.464285714285714,24.0,11.535714285714286,11.21592112771495,12.372743272631215,18.0,112.0,46.23875314583872,0,6.0,0.0,0,0.4464,0.0,0.0,0.4464,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-12,moving_average_rop,Moving Average 28,5.0,10.821428571428571,10.0,11.785714285714286,10.35965542231422,11.657524492372342,107.0,107.0,43.18742709808076,0,5.0,0.0,0,2.6536000000000004,0.0,0.0,2.6536000000000004,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-13,moving_average_rop,Moving Average 28,10.0,10.642857142857142,22.0,12.107142857142858,10.015267888805765,10.293249254754697,97.0,97.0,42.923296110984296,0,10.0,0.0,0,2.4056,0.0,0.0,2.4056,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-14,moving_average_rop,Moving Average 28,6.0,10.214285714285714,12.0,12.285714285714286,10.332794884257211,11.734027746692286,91.0,91.0,40.46543213779922,0,6.0,0.0,0,2.2568,0.0,0.0,2.2568,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-15,moving_average_rop,Moving Average 28,4.0,10.0,14.0,12.5,11.407436267349915,12.566051881248749,87.0,87.0,39.94522181759886,0,4.0,0.0,0,2.1576,0.0,0.0,2.1576,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-16,moving_average_rop,Moving Average 28,13.0,9.642857142857142,15.0,12.607142857142858,13.698503605946271,13.471613570113163,74.0,74.0,39.02339297453111,0,13.0,0.0,0,1.8352,0.0,0.0,1.8352,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-17,moving_average_rop,Moving Average 28,15.0,9.571428571428571,18.0,12.75,13.658356831051638,13.348836533181636,59.0,59.0,38.64901678865082,0,15.0,0.0,0,1.4632,0.0,0.0,1.4632,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-18,moving_average_rop,Moving Average 28,10.0,9.464285714285714,10.0,12.857142857142858,10.287885643865604,10.425862214937045,49.0,49.0,37.93508013642424,0,10.0,0.0,0,1.2152,0.0,0.0,1.2152,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-19,moving_average_rop,Moving Average 28,3.0,9.464285714285714,14.0,13.107142857142858,10.029799088839876,9.772514970706922,46.0,46.0,37.93508013642424,0,3.0,0.0,0,1.1408,0.0,0.0,1.1408,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-20,moving_average_rop,Moving Average 28,2.0,9.071428571428571,10.0,13.214285714285714,9.731107763608772,9.68574321423428,44.0,44.0,36.9166941970678,0,2.0,0.0,0,1.0912000000000002,0.0,0.0,1.0912000000000002,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-21,moving_average_rop,Moving Average 28,4.0,8.785714285714286,10.0,13.357142857142858,9.670288057049174,9.728080431781787,40.0,40.0,36.49062720852,0,4.0,0.0,0,0.992,0.0,0.0,0.992,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-22,moving_average_rop,Moving Average 28,6.0,8.571428571428571,14.0,13.535714285714286,11.27376630325916,10.54600170567288,34.0,34.0,36.02754395100806,63,6.0,0.0,0,0.8432,5.0,0.0,5.8432,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-23,moving_average_rop,Moving Average 28,7.0,8.285714285714286,11.0,13.392857142857142,12.421698497350688,12.542638968406052,27.0,27.0,34.94550619660315,66,7.0,0.0,0,0.6696,5.0,0.0,5.6696,short_lead_time,3,0.9
FOODS_3_607_WI_3_validation,FOODS_3_607,WI_3,WI,2016-04-24,moving_average_rop,Moving Average 28,6.0,8.142857142857142,14.0,13.678571428571429,12.67440204991758,12.18785312138832,21.0,21.0,34.45992326777424,71,6.0,0.0,0,0.5208,5.0,0.0,5.5208,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-03-28,moving_average_rop,Moving Average 28,14.0,20.214285714285715,20.0,17.535714285714285,18.21670209775894,20.16912096263852,203.0,203.0,74.6341182949035,0,14.0,0.0,0,3.4104,0.0,0.0,3.4104,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-03-29,moving_average_rop,Moving Average 28,12.0,20.0,23.0,18.0,16.744980710819053,18.86877216717208,191.0,191.0,74.2323403276415,0,12.0,0.0,0,3.2088,0.0,0.0,3.2088,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-03-30,moving_average_rop,Moving Average 28,14.0,19.607142857142858,8.0,18.0,14.959589113447596,16.0664311808845,177.0,177.0,73.37504129560169,0,14.0,0.0,0,2.9736,0.0,0.0,2.9736,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-03-31,moving_average_rop,Moving Average 28,19.0,19.821428571428573,17.0,18.25,16.824456091223276,18.927694550847164,158.0,158.0,73.34682211032238,0,19.0,0.0,0,2.6544,0.0,0.0,2.6544,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-01,moving_average_rop,Moving Average 28,20.0,19.892857142857142,18.0,18.392857142857142,18.63587956561681,21.083016557166378,138.0,138.0,73.51219735089943,0,20.0,0.0,0,2.3184,0.0,0.0,2.3184,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-02,moving_average_rop,Moving Average 28,29.0,19.964285714285715,29.0,18.928571428571427,21.24974562611884,24.73529778475899,109.0,109.0,73.70196286497819,0,29.0,0.0,0,1.8312,0.0,0.0,1.8312,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-03,moving_average_rop,Moving Average 28,30.0,19.964285714285715,25.0,19.107142857142858,21.79972297576921,24.368360439362245,79.0,79.0,73.70196286497819,0,30.0,0.0,0,1.3272,0.0,0.0,1.3272,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-04,moving_average_rop,Moving Average 28,24.0,20.142857142857142,23.0,19.25,18.16148486869196,20.221334897452945,55.0,55.0,74.72123017082242,161,24.0,0.0,0,0.924,5.0,0.0,5.924,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-05,moving_average_rop,Moving Average 28,10.0,20.178571428571427,15.0,19.392857142857142,17.080017805490915,18.726450103210222,45.0,206.0,74.87094501340839,0,10.0,0.0,0,0.756,0.0,0.0,0.756,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-06,moving_average_rop,Moving Average 28,14.0,20.0,11.0,19.214285714285715,15.674604424209653,17.102303586521323,31.0,192.0,74.81040942869454,0,14.0,0.0,0,0.5208,0.0,0.0,0.5208,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-07,moving_average_rop,Moving Average 28,20.0,20.107142857142858,11.0,19.035714285714285,16.041434697814697,18.308360577997423,172.0,172.0,74.84994188631055,0,20.0,0.0,0,2.8896,0.0,0.0,2.8896,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-08,moving_average_rop,Moving Average 28,16.0,20.428571428571427,24.0,19.321428571428573,18.86466380125173,22.22807485212592,156.0,156.0,75.26485896511677,0,16.0,0.0,0,2.6208,0.0,0.0,2.6208,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-09,moving_average_rop,Moving Average 28,19.0,20.142857142857142,27.0,19.535714285714285,22.2253275809122,26.209259319514064,137.0,137.0,74.43752242044881,0,19.0,0.0,0,2.3016,0.0,0.0,2.3016,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-10,moving_average_rop,Moving Average 28,24.0,19.857142857142858,27.0,19.535714285714285,22.857433917568866,25.48869342862584,113.0,113.0,73.26417766277945,0,24.0,0.0,0,1.8984,0.0,0.0,1.8984,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-11,moving_average_rop,Moving Average 28,22.0,19.75,18.0,19.392857142857142,18.58505188151205,20.64696617708417,91.0,91.0,72.71307042677839,0,22.0,0.0,0,1.5288,0.0,0.0,1.5288,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-12,moving_average_rop,Moving Average 28,20.0,19.892857142857142,16.0,19.392857142857142,17.138881919551,18.603749948845664,71.0,71.0,73.15132020779262,142,20.0,0.0,0,1.1928,5.0,0.0,6.1928,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-13,moving_average_rop,Moving Average 28,16.0,20.035714285714285,12.0,19.214285714285715,15.594701527701424,17.053890468162255,55.0,197.0,73.47304431571587,0,16.0,0.0,0,0.924,0.0,0.0,0.924,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-14,moving_average_rop,Moving Average 28,16.0,20.178571428571427,16.0,19.214285714285715,15.742948438176596,18.197314219610163,39.0,181.0,73.56382139976523,0,16.0,0.0,0,0.6552,0.0,0.0,0.6552,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-15,moving_average_rop,Moving Average 28,18.0,20.178571428571427,30.0,19.785714285714285,18.775317006036737,22.178745753853363,163.0,163.0,73.56382139976523,0,18.0,0.0,0,2.7384,0.0,0.0,2.7384,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-16,moving_average_rop,Moving Average 28,15.0,19.75,21.0,19.821428571428573,21.734659653506288,24.27535998443143,148.0,148.0,71.58111908692612,0,15.0,0.0,0,2.4864,0.0,0.0,2.4864,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-17,moving_average_rop,Moving Average 28,20.0,19.535714285714285,22.0,20.142857142857142,21.098413252045585,23.595968746845063,128.0,128.0,71.08328328550397,0,20.0,0.0,0,2.1504,0.0,0.0,2.1504,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-18,moving_average_rop,Moving Average 28,9.0,19.464285714285715,19.0,20.285714285714285,17.598915029479507,19.51152903598908,119.0,119.0,70.82503972321769,0,9.0,0.0,0,1.9992,0.0,0.0,1.9992,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-19,moving_average_rop,Moving Average 28,18.0,19.107142857142858,20.0,20.5,16.51275636011248,18.230982874304527,101.0,101.0,70.50666826324458,0,18.0,0.0,0,1.6968,0.0,0.0,1.6968,short_lead_time,3,0.9
FOODS_3_694_TX_2_validation,FOODS_3_694,TX_2,TX,2016-04-20,moving_average_rop,Moving Average 28,11.0,19.035714285714285,13.0,20.178571428571427,16.314682629172797,17.9796948869619,90.0,90.0,70.29435956882855,0,11.0,0.0,0,1.512,0.0,0.0,1.512,short_lead_time,3,0.9
